"Gene_ID","Kmeans_Cluster"
"g_00005","5"
"g_00016","6"
"g_00028","5"
"g_00048","12"
"g_00071","11"
"g_00083","8"
"g_00096","15"
"g_00098","1"
"g_00120","15"
"g_00121","6"
"g_00123","12"
"g_00126","8"
"g_00128","6"
"g_00133","15"
"g_00141","22"
"g_00146","6"
"g_00152","15"
"g_00155","15"
"g_00160","15"
"g_00166","22"
"g_00179","16"
"g_00184","12"
"g_00198","22"
"g_00200","5"
"g_00201","12"
"g_00216","16"
"g_00219","8"
"g_00241","4"
"g_00243","18"
"g_00253","15"
"g_00254","8"
"g_00260","15"
"g_00287","5"
"g_00305","6"
"g_00366","1"
"g_00372","15"
"g_00382","12"
"g_00383","6"
"g_00386","12"
"g_00387","1"
"g_00392","8"
"g_00400","4"
"g_00406","1"
"g_00425","15"
"g_00434","11"
"g_00435","12"
"g_00441","6"
"g_00443","14"
"g_00459","18"
"g_00460","6"
"g_00470","8"
"g_00472","1"
"g_00477","15"
"g_00486","22"
"g_00490","2"
"g_00511","16"
"g_00523","5"
"g_00535","13"
"g_00543","5"
"g_00547","8"
"g_00551","5"
"g_00574","2"
"g_00583","1"
"g_00598","6"
"g_00603","18"
"g_00610","12"
"g_00611","22"
"g_00630","22"
"g_00632","8"
"g_00640","8"
"g_00648","11"
"g_00653","6"
"g_00676","8"
"g_00679","8"
"g_00685","8"
"g_00693","8"
"g_00701","8"
"g_00778","6"
"g_00789","7"
"g_00810","15"
"g_00812","8"
"g_00813","8"
"g_00822","6"
"g_00834","8"
"g_00864","6"
"g_00892","22"
"g_00899","8"
"g_00907","11"
"g_00943","22"
"g_00970","18"
"g_00980","6"
"g_00982","1"
"g_00992","8"
"g_01014","24"
"g_01028","15"
"g_01041","1"
"g_01042","13"
"g_01043","5"
"g_01051","5"
"g_01052","9"
"g_01066","24"
"g_01078","6"
"g_01087","11"
"g_01105","6"
"g_01106","12"
"g_01112","16"
"g_01117","11"
"g_01131","5"
"g_01132","1"
"g_01136","15"
"g_01144","5"
"g_01145","8"
"g_01148","1"
"g_01152","8"
"g_01174","8"
"g_01182","1"
"g_01205","16"
"g_01208","22"
"g_01259","6"
"g_01271","6"
"g_01316","1"
"g_01323","22"
"g_01331","8"
"g_01351","8"
"g_01363","8"
"g_01367","15"
"g_01380","6"
"g_01394","13"
"g_01395","6"
"g_01404","12"
"g_01429","1"
"g_01445","19"
"g_01446","11"
"g_01455","16"
"g_01477","12"
"g_01478","8"
"g_01492","15"
"g_01498","12"
"g_01510","6"
"g_01523","8"
"g_01530","12"
"g_01531","5"
"g_01547","8"
"g_01555","1"
"g_01562","21"
"g_01572","11"
"g_01581","15"
"g_01634","1"
"g_01668","21"
"g_01671","9"
"g_01676","6"
"g_01693","22"
"g_01713","15"
"g_01719","1"
"g_01773","16"
"g_01813","15"
"g_01832","12"
"g_01837","11"
"g_01838","5"
"g_01859","16"
"g_01860","15"
"g_01863","12"
"g_01883","15"
"g_01889","4"
"g_01899","5"
"g_01903","12"
"g_01932","8"
"g_01964","22"
"g_02003","8"
"g_02010","4"
"g_02044","5"
"g_02050","8"
"g_02054","6"
"g_02061","8"
"g_02065","15"
"g_02071","15"
"g_02072","15"
"g_02079","22"
"g_02082","9"
"g_02084","12"
"g_02090","8"
"g_02100","22"
"g_02113","22"
"g_02144","6"
"g_02168","15"
"g_02184","6"
"g_02186","6"
"g_02229","6"
"g_02244","12"
"g_02254","15"
"g_02256","8"
"g_02287","17"
"g_02291","22"
"g_02296","7"
"g_02330","15"
"g_02332","1"
"g_02336","1"
"g_02346","8"
"g_02354","18"
"g_02376","6"
"g_02400","23"
"g_02406","8"
"g_02428","19"
"g_02445","8"
"g_02446","22"
"g_02460","12"
"g_02462","8"
"g_02490","5"
"g_02493","6"
"g_02531","8"
"g_02556","1"
"g_02560","12"
"g_02624","5"
"g_02640","1"
"g_02641","6"
"g_02650","12"
"g_02680","1"
"g_02720","11"
"g_02723","1"
"g_02739","6"
"g_02740","22"
"g_02741","12"
"g_02745","1"
"g_02773","12"
"g_02810","8"
"g_02811","8"
"g_02816","14"
"g_02840","6"
"g_02857","6"
"g_02862","6"
"g_02893","15"
"g_02895","12"
"g_02897","8"
"g_02933","14"
"g_02942","22"
"g_02982","12"
"g_03006","8"
"g_03026","1"
"g_03037","15"
"g_03067","11"
"g_03080","5"
"g_03085","12"
"g_03086","15"
"g_03088","5"
"g_03098","4"
"g_03101","6"
"g_03113","5"
"g_03115","15"
"g_03118","8"
"g_03129","11"
"g_03132","15"
"g_03146","12"
"g_03149","10"
"g_03168","6"
"g_03175","5"
"g_03179","8"
"g_03203","11"
"g_03207","1"
"g_03236","1"
"g_03247","8"
"g_03270","15"
"g_03273","22"
"g_03282","16"
"g_03320","12"
"g_03330","12"
"g_03424","2"
"g_03428","8"
"g_03436","6"
"g_03442","11"
"g_03459","6"
"g_03477","22"
"g_03481","8"
"g_03495","8"
"g_03501","15"
"g_03534","2"
"g_03612","11"
"g_03626","1"
"g_03631","2"
"g_03632","8"
"g_03644","15"
"g_03645","6"
"g_03659","11"
"g_03670","16"
"g_03681","12"
"g_03702","5"
"g_03705","1"
"g_03738","12"
"g_03740","5"
"g_03746","15"
"g_03763","15"
"g_03764","5"
"g_03765","5"
"g_03782","6"
"g_03783","8"
"g_03803","6"
"g_03825","15"
"g_03830","6"
"g_03865","12"
"g_03874","21"
"g_03900","14"
"g_03903","12"
"g_03908","8"
"g_03917","8"
"g_03918","11"
"g_03928","1"
"g_03931","6"
"g_03932","8"
"g_03934","1"
"g_03941","6"
"g_03966","15"
"g_03998","22"
"g_04038","8"
"g_04039","15"
"g_04070","15"
"g_04073","15"
"g_04084","8"
"g_04092","8"
"g_04111","5"
"g_04118","12"
"g_04131","5"
"g_04136","5"
"g_04149","4"
"g_04151","8"
"g_04153","8"
"g_04183","5"
"g_04211","1"
"g_04239","6"
"g_04256","5"
"g_04267","22"
"g_04270","22"
"g_04276","15"
"g_04279","1"
"g_04286","5"
"g_04289","11"
"g_04290","6"
"g_04310","8"
"g_04335","12"
"g_04337","1"
"g_04345","15"
"g_04347","6"
"g_04398","6"
"g_04402","6"
"g_04427","8"
"g_04437","4"
"g_04465","5"
"g_04507","22"
"g_04512","15"
"g_04516","13"
"g_04536","1"
"g_04545","15"
"g_04556","6"
"g_04557","15"
"g_04560","22"
"g_04575","8"
"g_04576","22"
"g_04588","8"
"g_04600","15"
"g_04601","6"
"g_04613","1"
"g_04614","8"
"g_04621","13"
"g_04685","22"
"g_04687","22"
"g_04696","16"
"g_04711","8"
"g_04716","15"
"g_04717","6"
"g_04721","6"
"g_04722","6"
"g_04731","8"
"g_04733","13"
"g_04760","15"
"g_04762","6"
"g_04765","6"
"g_04766","6"
"g_04777","15"
"g_04780","1"
"g_04822","8"
"g_04851","15"
"g_04860","13"
"g_04876","4"
"g_04879","8"
"g_04882","8"
"g_04897","13"
"g_04903","8"
"g_04924","20"
"g_04925","11"
"g_04946","8"
"g_04974","12"
"g_04987","16"
"g_05014","12"
"g_05018","1"
"g_05051","8"
"g_05056","22"
"g_05071","11"
"g_05073","15"
"g_05075","5"
"g_05086","1"
"g_05104","6"
"g_05115","15"
"g_05116","12"
"g_05117","11"
"g_05119","8"
"g_05142","11"
"g_05144","12"
"g_05172","8"
"g_05173","13"
"g_05188","8"
"g_05212","22"
"g_05220","1"
"g_05234","6"
"g_05242","12"
"g_05274","8"
"g_05276","8"
"g_05293","12"
"g_05334","8"
"g_05343","12"
"g_05359","11"
"g_05362","15"
"g_05371","8"
"g_05373","6"
"g_05393","5"
"g_05408","10"
"g_05428","16"
"g_05434","13"
"g_05436","2"
"g_05439","8"
"g_05452","2"
"g_05453","22"
"g_05455","12"
"g_05488","6"
"g_05517","6"
"g_05518","8"
"g_05521","9"
"g_05526","6"
"g_05533","21"
"g_05553","6"
"g_05557","2"
"g_05560","19"
"g_05561","6"
"g_05571","15"
"g_05608","6"
"g_05609","6"
"g_05615","6"
"g_05631","4"
"g_05650","8"
"g_05651","8"
"g_05666","16"
"g_05668","11"
"g_05669","22"
"g_05675","22"
"g_05695","8"
"g_05696","8"
"g_05704","11"
"g_05709","1"
"g_05718","4"
"g_05735","8"
"g_05736","13"
"g_05737","8"
"g_05738","6"
"g_05758","8"
"g_05777","6"
"g_05790","22"
"g_05804","15"
"g_05806","12"
"g_05811","8"
"g_05818","8"
"g_05824","8"
"g_05844","3"
"g_05859","1"
"g_05866","1"
"g_05875","1"
"g_05879","13"
"g_05880","9"
"g_05904","6"
"g_05917","11"
"g_05920","15"
"g_05943","8"
"g_05956","15"
"g_05977","11"
"g_05978","6"
"g_06003","12"
"g_06008","8"
"g_06014","12"
"g_06015","13"
"g_06016","21"
"g_06023","16"
"g_06029","1"
"g_06034","6"
"g_06054","1"
"g_06063","8"
"g_06078","12"
"g_06086","14"
"g_06093","21"
"g_06106","18"
"g_06119","1"
"g_06122","8"
"g_06135","5"
"g_06136","12"
"g_06148","8"
"g_06150","8"
"g_06179","23"
"g_06184","1"
"g_06186","9"
"g_06192","12"
"g_06194","6"
"g_06200","15"
"g_06201","15"
"g_06237","21"
"g_06240","6"
"g_06312","8"
"g_06315","1"
"g_06321","12"
"g_06328","24"
"g_06337","15"
"g_06339","1"
"g_06353","4"
"g_06374","12"
"g_06376","6"
"g_06392","15"
"g_06397","5"
"g_06398","1"
"g_06421","24"
"g_06437","18"
"g_06438","1"
"g_06467","6"
"g_06472","1"
"g_06482","8"
"g_06502","12"
"g_06523","6"
"g_06534","14"
"g_06537","6"
"g_06543","8"
"g_06554","11"
"g_06558","12"
"g_06570","12"
"g_06575","6"
"g_06583","1"
"g_06586","18"
"g_06594","8"
"g_06600","13"
"g_06617","8"
"g_06628","1"
"g_06637","1"
"g_06652","5"
"g_06655","22"
"g_06663","8"
"g_06667","18"
"g_06668","15"
"g_06670","8"
"g_06686","8"
"g_06687","19"
"g_06689","6"
"g_06696","22"
"g_06722","11"
"g_06723","8"
"g_06725","12"
"g_06726","6"
"g_06737","22"
"g_06790","1"
"g_06792","2"
"g_06804","1"
"g_06811","15"
"g_06822","1"
"g_06828","12"
"g_06842","15"
"g_06847","1"
"g_06850","5"
"g_06855","14"
"g_06856","8"
"g_06876","6"
"g_06880","15"
"g_06885","15"
"g_06886","6"
"g_06896","5"
"g_06901","17"
"g_06905","8"
"g_06911","8"
"g_06933","22"
"g_06938","5"
"g_06956","8"
"g_06960","6"
"g_06976","8"
"g_07008","12"
"g_07011","11"
"g_07022","6"
"g_07025","22"
"g_07034","12"
"g_07054","12"
"g_07086","22"
"g_07105","6"
"g_07110","15"
"g_07125","15"
"g_07127","22"
"g_07139","12"
"g_07157","17"
"g_07165","3"
"g_07177","14"
"g_07191","2"
"g_07206","9"
"g_07217","6"
"g_07221","12"
"g_07239","15"
"g_07248","16"
"g_07250","6"
"g_07309","11"
"g_07329","1"
"g_07344","8"
"g_07349","6"
"g_07359","11"
"g_07376","12"
"g_07381","6"
"g_07385","12"
"g_07405","15"
"g_07418","8"
"g_07420","1"
"g_07449","16"
"g_07452","6"
"g_07488","5"
"g_07490","12"
"g_07491","12"
"g_07504","11"
"g_07513","17"
"g_07521","22"
"g_07545","15"
"g_07566","11"
"g_07567","1"
"g_07570","13"
"g_07613","5"
"g_07643","21"
"g_07666","6"
"g_07675","22"
"g_07698","8"
"g_07719","11"
"g_07738","15"
"g_07739","12"
"g_07753","5"
"g_07775","1"
"g_07822","7"
"g_07824","6"
"g_07828","1"
"g_07829","19"
"g_07831","13"
"g_07842","16"
"g_07846","8"
"g_07877","8"
"g_07898","1"
"g_07901","12"
"g_07914","6"
"g_07916","8"
"g_07921","5"
"g_07923","5"
"g_07962","11"
"g_07977","24"
"g_07996","1"
"g_08036","22"
"g_08038","12"
"g_08040","8"
"g_08052","14"
"g_08074","8"
"g_08075","14"
"g_08079","22"
"g_08093","5"
"g_08103","12"
"g_08123","1"
"g_08166","1"
"g_08174","6"
"g_08194","8"
"g_08222","13"
"g_08236","2"
"g_08244","15"
"g_08252","1"
"g_08258","1"
"g_08265","11"
"g_08281","3"
"g_08307","16"
"g_08335","22"
"g_08361","8"
"g_08367","5"
"g_08375","11"
"g_08376","13"
"g_08392","12"
"g_08393","15"
"g_08394","10"
"g_08415","22"
"g_08418","15"
"g_08424","9"
"g_08436","14"
"g_08437","6"
"g_08440","1"
"g_08454","1"
"g_08468","22"
"g_08507","4"
"g_08508","22"
"g_08535","4"
"g_08563","6"
"g_08568","19"
"g_08572","5"
"g_08578","8"
"g_08605","20"
"g_08636","5"
"g_08641","6"
"g_08654","6"
"g_08658","15"
"g_08683","6"
"g_08700","24"
"g_08716","8"
"g_08739","15"
"g_08740","12"
"g_08743","8"
"g_08757","11"
"g_08758","16"
"g_08761","12"
"g_08789","15"
"g_08807","20"
"g_08813","16"
"g_08833","5"
"g_08836","4"
"g_08837","16"
"g_08863","14"
"g_08880","24"
"g_08892","14"
"g_08893","6"
"g_08894","11"
"g_08909","22"
"g_08928","17"
"g_08950","18"
"g_08969","19"
"g_08974","1"
"g_08991","15"
"g_08992","4"
"g_09008","9"
"g_09010","1"
"g_09021","16"
"g_09041","6"
"g_09042","6"
"g_09057","15"
"g_09080","6"
"g_09084","6"
"g_09091","1"
"g_09109","15"
"g_09123","18"
"g_09126","16"
"g_09139","5"
"g_09143","4"
"g_09160","11"
"g_09173","11"
"g_09177","22"
"g_09183","19"
"g_09198","8"
"g_09218","6"
"g_09222","6"
"g_09228","11"
"g_09230","6"
"g_09247","6"
"g_09260","12"
"g_09340","15"
"g_09348","5"
"g_09354","4"
"g_09363","6"
"g_09372","6"
"g_09378","11"
"g_09414","22"
"g_09416","15"
"g_09434","5"
"g_09443","6"
"g_09447","22"
"g_09453","12"
"g_09481","20"
"g_09501","15"
"g_09512","18"
"g_09525","16"
"g_09532","8"
"g_09545","11"
"g_09556","8"
"g_09569","8"
"g_09580","6"
"g_09581","3"
"g_09592","14"
"g_09606","8"
"g_09632","5"
"g_09673","12"
"g_09685","4"
"g_09688","12"
"g_09691","6"
"g_09707","6"
"g_09725","14"
"g_09747","21"
"g_09748","1"
"g_09751","8"
"g_09756","5"
"g_09771","14"
"g_09773","4"
"g_09778","8"
"g_09784","12"
"g_09798","17"
"g_09810","1"
"g_09812","5"
"g_09819","4"
"g_09835","15"
"g_09875","18"
"g_09880","4"
"g_09928","6"
"g_09935","8"
"g_09948","22"
"g_09955","8"
"g_09995","18"
"g_09998","8"
"g_10003","15"
"g_10028","7"
"g_10029","14"
"g_10034","16"
"g_10039","5"
"g_10049","6"
"g_10080","12"
"g_10081","6"
"g_10114","1"
"g_10126","18"
"g_10139","23"
"g_10142","12"
"g_10145","8"
"g_10158","6"
"g_10194","14"
"g_10218","18"
"g_10242","12"
"g_10266","22"
"g_10276","4"
"g_10277","15"
"g_10294","8"
"g_10303","6"
"g_10340","6"
"g_10370","6"
"g_10375","8"
"g_10379","2"
"g_10384","6"
"g_10387","2"
"g_10389","2"
"g_10398","15"
"g_10403","12"
"g_10414","22"
"g_10431","8"
"g_10433","8"
"g_10434","10"
"g_10438","22"
"g_10481","15"
"g_10491","12"
"g_10519","8"
"g_10539","3"
"g_10551","15"
"g_10561","6"
"g_10581","15"
"g_10593","1"
"g_10610","18"
"g_10626","15"
"g_10630","15"
"g_10638","22"
"g_10640","8"
"g_10655","1"
"g_10676","12"
"g_10686","19"
"g_10689","19"
"g_10690","5"
"g_10691","16"
"g_10693","6"
"g_10712","16"
"g_10714","12"
"g_10726","1"
"g_10730","8"
"g_10744","5"
"g_10746","8"
"g_10755","5"
"g_10759","11"
"g_10789","11"
"g_10805","6"
"g_10826","8"
"g_10855","15"
"g_10868","23"
"g_10881","19"
"g_10882","12"
"g_10896","12"
"g_10903","8"
"g_10915","15"
"g_10931","22"
"g_10959","9"
"g_10964","15"
"g_10966","9"
"g_10973","15"
"g_10989","21"
"g_10993","5"
"g_11001","6"
"g_11006","8"
"g_11027","15"
"g_11054","1"
"g_11055","6"
"g_11057","12"
"g_11069","15"
"g_11086","12"
"g_11106","17"
"g_11108","4"
"g_11110","12"
"g_11129","6"
"g_11132","6"
"g_11150","6"
"g_11163","8"
"g_11168","3"
"g_11186","12"
"g_11187","22"
"g_11201","13"
"g_11235","23"
"g_11255","8"
"g_11275","6"
"g_11292","16"
"g_11296","17"
"g_11299","12"
"g_11305","12"
"g_11316","6"
"g_11317","11"
"g_11321","16"
"g_11327","8"
"g_11357","1"
"g_11371","6"
"g_11372","8"
"g_11383","8"
"g_11388","19"
"g_11393","8"
"g_11409","6"
"g_11410","22"
"g_11412","8"
"g_11416","8"
"g_11432","8"
"g_11496","12"
"g_11498","6"
"g_11499","6"
"g_11500","12"
"g_11530","22"
"g_11532","5"
"g_11533","6"
"g_11541","11"
"g_11555","1"
"g_11569","8"
"g_11582","21"
"g_11607","6"
"g_11623","15"
"g_11626","8"
"g_11636","1"
"g_11658","5"
"g_11682","8"
"g_11702","6"
"g_11705","12"
"g_11709","21"
"g_11734","12"
"g_11743","15"
"g_11760","1"
"g_11771","6"
"g_11773","6"
"g_11774","22"
"g_11802","12"
"g_11810","16"
"g_11812","12"
"g_11818","5"
"g_11820","8"
"g_11842","6"
"g_11845","12"
"g_11851","8"
"g_11856","19"
"g_11865","18"
"g_11866","12"
"g_11869","22"
"g_11891","22"
"g_11900","12"
"g_11901","22"
"g_11906","12"
"g_11915","4"
"g_11926","22"
"g_11932","8"
"g_11938","1"
"g_11950","6"
"g_11985","1"
"g_12007","22"
"g_12028","6"
"g_12040","15"
"g_12069","15"
"g_12099","8"
"g_12108","16"
"g_12114","18"
"g_12120","12"
"g_12127","6"
"g_12138","1"
"g_12144","3"
"g_12229","8"
"g_12246","16"
"g_12256","22"
"g_12258","8"
"g_12267","12"
"g_12270","6"
"g_12278","5"
"g_12291","5"
"g_12299","22"
"g_12315","1"
"g_12316","15"
"g_12320","8"
"g_12324","8"
"g_12348","6"
"g_12365","16"
"g_12379","6"
"g_12382","9"
"g_12399","2"
"g_12414","12"
"g_12424","1"
"g_12427","5"
"g_12430","6"
"g_12435","16"
"g_12482","1"
"g_12502","12"
"g_12503","12"
"g_12532","6"
"g_12557","8"
"g_12583","13"
"g_12639","6"
"g_12652","15"
"g_12663","12"
"g_12672","1"
"g_12685","15"
"g_12689","1"
"g_12719","21"
"g_12727","8"
"g_12731","15"
"g_12733","5"
"g_12741","6"
"g_12743","12"
"g_12776","22"
"g_12780","6"
"g_12787","18"
"g_12791","12"
"g_12813","15"
"g_12824","6"
"g_12833","8"
"g_12847","9"
"g_12850","19"
"g_12853","6"
"g_12872","1"
"g_12878","5"
"g_12899","8"
"g_12904","10"
"g_12909","1"
"g_12917","15"
"g_12933","8"
"g_12957","22"
"g_12966","5"
"g_12971","5"
"g_12975","1"
"g_12995","1"
"g_12997","6"
"g_12998","8"
"g_13008","6"
"g_13009","1"
"g_13013","13"
"g_13022","8"
"g_13060","12"
"g_13070","16"
"g_13074","15"
"g_13097","6"
"g_13145","6"
"g_13168","6"
"g_13184","15"
"g_13185","11"
"g_13195","12"
"g_13197","6"
"g_13206","22"
"g_13209","5"
"g_13211","6"
"g_13231","5"
"g_13265","8"
"g_13274","1"
"g_13276","8"
"g_13294","6"
"g_13296","6"
"g_13302","6"
"g_13306","8"
"g_13321","12"
"g_13329","6"
"g_13339","22"
"g_13356","5"
"g_13388","21"
"g_13392","1"
"g_13400","6"
"g_13418","8"
"g_13441","8"
"g_13444","6"
"g_13450","5"
"g_13453","5"
"g_13458","5"
"g_13461","22"
"g_13467","22"
"g_13496","15"
"g_13500","21"
"g_13519","8"
"g_13533","6"
"g_13537","8"
"g_13551","5"
"g_13552","12"
"g_13553","6"
"g_13558","6"
"g_13561","6"
"g_13583","1"
"g_13587","6"
"g_13612","2"
"g_13613","22"
"g_13618","15"
"g_13641","8"
"g_13643","8"
"g_13707","24"
"g_13721","15"
"g_13745","12"
"g_13758","8"
"g_13762","22"
"g_13770","5"
"g_13785","6"
"g_13786","5"
"g_13788","5"
"g_13804","8"
"g_13821","16"
"g_13823","8"
"g_13852","12"
"g_13854","8"
"g_13860","8"
"g_13861","1"
"g_13866","6"
"g_13886","6"
"g_13900","22"
"g_13921","6"
"g_13931","6"
"g_13937","11"
"g_13947","22"
"g_13948","5"
"g_13949","16"
"g_13965","6"
"g_13972","13"
"g_13973","22"
"g_13977","6"
"g_13980","19"
"g_13988","18"
"g_14008","10"
"g_14022","8"
"g_14043","9"
"g_14049","5"
"g_14051","6"
"g_14057","22"
"g_14060","8"
"g_14084","13"
"g_14096","6"
"g_14121","16"
"g_14131","8"
"g_14143","8"
"g_14161","5"
"g_14162","8"
"g_14174","12"
"g_14191","1"
"g_14209","19"
"g_14210","15"
"g_14215","5"
"g_14227","15"
"g_14230","1"
"g_14231","6"
"g_14250","15"
"g_14258","11"
"g_14278","6"
"g_14289","15"
"g_14317","11"
"g_14359","4"
"g_14360","12"
"g_14397","11"
"g_14422","6"
"g_14423","5"
"g_14424","6"
"g_14428","14"
"g_14429","5"
"g_14434","8"
"g_14444","22"
"g_14454","8"
"g_14462","6"
"g_14473","7"
"g_14481","6"
"g_14482","1"
"g_14488","15"
"g_14496","22"
"g_14503","22"
"g_14510","1"
"g_14515","5"
"g_14528","6"
"g_14544","5"
"g_14558","5"
"g_14572","15"
"g_14580","8"
"g_14581","19"
"g_14591","6"
"g_14615","12"
"g_14622","11"
"g_14625","6"
"g_14643","12"
"g_14651","8"
"g_14662","16"
"g_14664","8"
"g_14692","8"
"g_14704","12"
"g_14713","1"
"g_14729","22"
"g_14743","15"
"g_14748","5"
"g_14783","1"
"g_14799","15"
"g_14818","5"
"g_14822","15"
"g_14824","8"
"g_14828","13"
"g_14845","12"
"g_14847","18"
"g_14850","15"
"g_14857","6"
"g_14876","1"
"g_14883","6"
"g_14908","12"
"g_14909","8"
"g_14924","15"
"g_14925","1"
"g_14949","6"
"g_14956","1"
"g_14958","8"
"g_14962","8"
"g_14970","10"
"g_14991","8"
"g_15022","5"
"g_15042","1"
"g_15062","6"
"g_15067","8"
"g_15072","8"
"g_15082","6"
"g_15088","5"
"g_15089","1"
"g_15111","6"
"g_15127","8"
"g_15139","5"
"g_15162","18"
"g_15193","6"
"g_15201","15"
"g_15203","1"
"g_15209","1"
"g_15232","8"
"g_15247","5"
"g_15261","12"
"g_15288","5"
"g_15290","16"
"g_15296","22"
"g_15299","12"
"g_15301","8"
"g_15302","12"
"g_15307","8"
"g_15316","1"
"g_15322","8"
"g_15330","22"
"g_15338","9"
"g_15367","5"
"g_15368","15"
"g_15371","5"
"g_15374","8"
"g_15375","6"
"g_15377","6"
"g_15380","15"
"g_15389","6"
"g_15403","12"
"g_15408","1"
"g_15412","17"
"g_15421","1"
"g_15433","5"
"g_15442","22"
"g_15448","6"
"g_15450","8"
"g_15459","11"
"g_15460","6"
"g_15471","1"
"g_15483","11"
"g_15486","5"
"g_15495","15"
"g_15496","15"
"g_15501","8"
"g_15504","1"
"g_15514","11"
"g_15515","8"
"g_15537","16"
"g_15540","6"
"g_15550","8"
"g_15573","16"
"g_15575","8"
"g_15606","15"
"g_15609","6"
"g_15619","22"
"g_15624","8"
"g_15629","6"
"g_15630","1"
"g_15636","1"
"g_15638","15"
"g_15649","6"
"g_15657","22"
"g_15685","12"
"g_15688","1"
"g_15698","1"
"g_15704","22"
"g_15709","4"
"g_15712","8"
"g_15720","1"
"g_15741","12"
"g_15743","6"
"g_15751","8"
"g_15769","16"
"g_15798","4"
"g_15805","8"
"g_15809","11"
"g_15820","8"
"g_15837","8"
"g_15853","15"
"g_15860","4"
"g_15868","22"
"g_15889","5"
"g_15891","6"
"g_15897","12"
"g_15919","1"
"g_15928","6"
"g_15931","12"
"g_15958","22"
"g_15965","6"
"g_15970","5"
"g_15978","1"
"g_16000","16"
"g_16006","1"
"g_16013","18"
"g_16016","5"
"g_16019","22"
"g_16042","8"
"g_16054","8"
"g_16056","6"
"g_16057","8"
"g_16061","1"
"g_16077","24"
"g_16078","13"
"g_16081","15"
"g_16084","15"
"g_16100","6"
"g_16112","8"
"g_16120","15"
"g_16146","6"
"g_16150","8"
"g_16160","11"
"g_16187","6"
"g_16205","8"
"g_16215","6"
"g_16219","6"
"g_16232","15"
"g_16236","1"
"g_16255","4"
"g_16259","1"
"g_16279","5"
"g_16280","6"
"g_16281","6"
"g_16283","1"
"g_16290","5"
"g_16300","13"
"g_16319","8"
"g_16328","8"
"g_16335","8"
"g_16338","12"
"g_16349","15"
"g_16357","6"
"g_16381","15"
"g_16391","15"
"g_16396","9"
"g_16403","8"
"g_16406","3"
"g_16418","5"
"g_16427","15"
"g_16429","11"
"g_16436","5"
"g_16437","6"
"g_16441","6"
"g_16450","8"
"g_16462","11"
"g_16496","1"
"g_16499","6"
"g_16504","5"
"g_16506","1"
"g_16516","1"
"g_16521","18"
"g_16527","6"
"g_16531","1"
"g_16558","6"
"g_16561","13"
"g_16564","4"
"g_16566","15"
"g_16577","6"
"g_16586","22"
"g_16609","13"
"g_16627","8"
"g_16634","5"
"g_16664","5"
"g_16665","12"
"g_16680","15"
"g_16692","5"
"g_16701","6"
"g_16704","8"
"g_16712","6"
"g_16713","11"
"g_16718","1"
"g_16722","6"
"g_16733","5"
"g_16754","18"
"g_16769","1"
"g_16788","6"
"g_16802","6"
"g_16805","8"
"g_16808","8"
"g_16812","8"
"g_16816","16"
"g_16842","1"
"g_16844","8"
"g_16852","12"
"g_16873","15"
"g_16904","6"
"g_16908","6"
"g_16912","6"
"g_16923","8"
"g_16948","15"
"g_16951","6"
"g_16957","12"
"g_16962","6"
"g_16966","15"
"g_16968","22"
"g_16972","15"
"g_16975","5"
"g_16984","5"
"g_16991","21"
"g_17014","21"
"g_17022","14"
"g_17031","4"
"g_17041","18"
"g_17052","1"
"g_17076","4"
"g_17088","6"
"g_17093","1"
"g_17100","1"
"g_17118","15"
"g_17124","11"
"g_17126","15"
"g_17136","24"
"g_17147","15"
"g_17157","5"
"g_17163","5"
"g_17164","15"
"g_17171","20"
"g_17172","4"
"g_17173","11"
"g_17191","19"
"g_17193","18"
"g_17199","12"
"g_17202","5"
"g_17251","3"
